Country Code,Country Name,Region,IncomeGroup,Year,Imports of goods and services (% of GDP),Exports of goods and services (% of GDP),"Foreign direct investment, net inflows (BoP, current US$)",GDP (current US$),GDP per capita (current US$),Gross savings (% of GDP),"Inflation, consumer prices (annual %)","Total reserves (includes gold, current US$)","Unemployment, total (% of total labor force) (modeled ILO estimate)",GDP growth (annual %)
ISL,Iceland,Europe & Central Asia,High income,2004,38.02192311,32.40997895,755317000.4,13825302536.0,47334.93065,15.63886274,3.158193243,1074203553.34615,4.03000020980835,7.80239950753543
ISL,Iceland,Europe & Central Asia,High income,2005,42.09222857,30.3583868,3093680068.0,16852963067.0,56794.85016,12.17602556,3.987047828,1068602214.11431,2.54999995231628,6.12443896533613
ISL,Iceland,Europe & Central Asia,High income,2006,47.13059123,30.40556197,3876554983.0,17465318552.0,57492.93425,10.90542944,6.687079061,2342225223.0951,2.82999992370605,6.31699308637074
ISL,Iceland,Europe & Central Asia,High income,2007,41.8308122,32.84010136,6872169567.0,21652505597.0,69495.72674,14.15866625,5.051557365,2631913597.34891,2.25,8.45486009612951
ISL,Iceland,Europe & Central Asia,High income,2008,42.3876243,40.3004024,1203686965.0,18074622987.0,56943.37045,1.558339996,12.69439428,3570697294.05494,2.95000004768372,2.20949641882098
ISL,Iceland,Europe & Central Asia,High income,2009,40.67493813,48.71980508,63588140.75,13154414219.0,41301.27322,3.047733109,12.00312985,3882623015.92261,7.21999979019165,-7.66380956025947
ISL,Iceland,Europe & Central Asia,High income,2010,41.90016434,51.74623384,256982201.7,13751161918.0,43237.07295,3.922168815,5.396731132,5788562800.11708,7.55999994277954,-2.83277491540855
ISL,Iceland,Europe & Central Asia,High income,2011,46.86316549,54.54553626,1106958185.0,15221622926.0,47714.59223,6.897581092,4.001026643,8548042323.47084,7.03000020980835,1.84577915624217
ISL,Iceland,Europe & Central Asia,High income,2012,49.15942075,54.92605472,1024164328.0,14751508134.0,45995.54788,8.5209144,5.185899888,4191506843.5824,6.0,1.06363660743763
ISL,Iceland,Europe & Central Asia,High income,2013,45.54177209,53.24775151,472607545.8,16125060515.0,49804.983,17.23952351,3.872279237,4237652258.59372,5.38000011444092,4.55246032015108
ISL,Iceland,Europe & Central Asia,High income,2014,45.14649394,51.51909795,766775539.0,17867662178.0,54576.74481,17.46377359,2.044614815,4177067541.46937,4.90000009536743,1.68721501750639
ISL,Iceland,Europe & Central Asia,High income,2015,44.16648646,51.65172145,1145767445.0,17517210519.0,52951.68151,19.64533352,1.633055582,5040573412.30604,3.98000001907349,4.43666371937172
ISL,Iceland,Europe & Central Asia,High income,2016,40.84898734,47.48403629,-1066286957.0,20793168031.0,61987.92636,22.57342297,1.69692762,7225621330.32653,2.98000001907349,6.30368710650176
ISL,Iceland,Europe & Central Asia,High income,2017,41.24670697,45.73224001,-6999892981.0,24728285177.0,72010.14903,22.38926933,1.760415592,6566175919.51031,2.74000000953674,4.19494882908376
ISL,Iceland,Europe & Central Asia,High income,2018,43.32550475,46.63430082,-622718386.3,26264127687.0,74461.48,19.61725266,2.682917683,6321213331.79507,2.70000004768372,4.88879824383446
ISL,Iceland,Europe & Central Asia,High income,2019,39.84635772,44.35902814,-556463720.7,24826102120.0,68853.71522,24.04404989,3.013971792,6782387111.82889,3.50999999046326,2.41545609212417
ISL,Iceland,Europe & Central Asia,High income,2020,35.00852714,34.45124398,-878458464.6,21694674810.0,59200.17794,16.97933192,2.847924015,6419314385.06349,5.48000001907349,-6.84229602557906
ISL,Iceland,Europe & Central Asia,High income,2021,39.98332973,38.19755935,93129211.03,25602419210.0,68727.63666,15.20826928,4.444239702,7078849095.85852,6.01999998092651,4.40304478596893
ISR,Israel,Middle East & North Africa,High income,2000,34.69701578,34.60434617,8047500000.0,136036000000.0,21630.74761,24.06358511,1.053575432,23281206067.5375,11.1000003814697,8.67165527699174
ISR,Israel,Middle East & North Africa,High income,2001,32.72246657,30.40029765,1771300000.0,134636000000.0,20909.43036,23.88083932,1.15350488,23378584659.0995,11.8100004196167,0.334070643441066
ISR,Israel,Middle East & North Africa,High income,2002,34.67371531,31.85183258,1582500000.0,125061000000.0,19035.10241,23.034283,5.756578947,24082878018.1415,12.8900003433228,-0.114220927907823
ISR,Israel,Middle East & North Africa,High income,2003,34.2210873,33.48975885,3322000000.0,131300000000.0,19627.17549,23.25081249,0.725764645,26315098306.4398,13.5100002288818,1.39391296405174
ISR,Israel,Middle East & North Africa,High income,2004,37.78996619,37.86376756,2946900000.0,139973000000.0,20557.07863,24.25393131,-0.411734431,27094382252.5438,13.0299997329712,4.7844674262581
ISR,Israel,Middle East & North Africa,High income,2005,39.62147288,39.51148435,4818400000.0,147084000000.0,21223.93559,26.47220714,1.312661499,28059414574.2218,11.3400001525879,4.13407661867554
ISR,Israel,Middle East & North Africa,High income,2006,39.45565658,39.63330767,14395500000.0,158670000000.0,22494.64209,27.76483978,2.060803918,29153237863.99,10.710000038147,5.58266795932438
ISR,Israel,Middle East & North Africa,High income,2007,40.24311343,39.3715408,8798100000.0,184052000000.0,25633.64322,27.04217992,0.459816074,28518505747.3626,9.38000011444092,6.0332135706837
ISR,Israel,Middle East & North Africa,High income,2008,38.32872968,37.76899338,10274200000.0,220531000000.0,30173.36159,24.1277173,4.55721393,42513241646.733,7.69999980926514,3.25116336079073
ISR,Israel,Middle East & North Africa,High income,2009,30.05579433,32.54196822,4606900000.0,211970000000.0,28317.04084,24.12064096,3.340312143,60611355180.6685,9.52999973297119,0.883120393565378
ISR,Israel,Middle East & North Africa,High income,2010,32.28174736,34.15857617,6984700000.0,238364000000.0,31266.60532,24.56637524,2.716640575,70907310771.311,8.47999954223633,5.66851511790733
ISR,Israel,Middle East & North Africa,High income,2011,34.89707759,34.75932583,8653000000.0,266792000000.0,34354.71612,24.84788822,3.478572709,74874110293.4968,7.1399998664856,5.56113907589013
ISR,Israel,Middle East & North Africa,High income,2012,35.42222357,35.3135369,9017300000.0,262282000000.0,33156.22832,23.97730145,1.689481892,75907618700.9338,6.8600001335144,2.58765384384346
ISR,Israel,Middle East & North Africa,High income,2013,31.40743303,33.23677544,11842200000.0,297733000000.0,36941.84236,25.06431287,1.576211979,81785518232.8202,6.21000003814697,4.41550158737924
ISR,Israel,Middle East & North Africa,High income,2014,30.29022964,31.87348912,6048900000.0,314330000000.0,38259.6811,26.93932497,0.486495554,86101256622.4878,5.8899998664856,3.91912689280952
ISR,Israel,Middle East & North Africa,High income,2015,28.04105109,31.17124903,11336200000.0,303414000000.0,36206.52222,27.2482152,-0.634390651,90575018408.045,5.25,2.48582628898106
ISR,Israel,Middle East & North Africa,High income,2016,28.08902666,29.95495989,11988000000.0,322103000000.0,37690.47395,26.85544252,-0.546034946,95446290281.5568,4.80000019073486,4.52168030880658
ISR,Israel,Middle East & North Africa,High income,2017,27.31812806,29.24225587,16892500000.0,358245000000.0,41114.78171,26.63803341,0.244953121,113009532488.062,4.21999979019165,4.27659595115593
ISR,Israel,Middle East & North Africa,High income,2018,29.02104382,29.8939141,21514500000.0,376692000000.0,42406.84543,26.7679645,0.817323896,115265900520.851,4.0,4.0703218874397
ISR,Israel,Middle East & North Africa,High income,2019,27.04794045,29.29847865,17362500000.0,402471000000.0,44452.23256,27.0628382,0.844128709,126007828810.341,3.79999995231628,4.15613798897733
ISR,Israel,Middle East & North Africa,High income,2020,23.20769157,27.67568548,23109200000.0,413268000000.0,44846.7916,29.29799637,-0.5884303,173292120893.254,4.32999992370605,-1.85728927811242
ISR,Israel,Middle East & North Africa,High income,2021,25.50393195,29.45899334,21486300000.0,488527000000.0,52170.71186,29.1394282,1.492288454,212933655186.265,4.31899976730347,8.61199034846989
ITA,Italy,Europe & Central Asia,High income,2000,24.77785773,25.6277321,13172981900.0,1146680000000.0,20137.59122,20.58978162,2.537685321,47201146787.795,10.8299999237061,3.78695514323979
ITA,Italy,Europe & Central Asia,High income,2001,24.38579296,25.64901167,14878086499.0,1168020000000.0,20500.9544,20.99683151,2.785165427,46215583156.0919,9.60000038146973,1.95137155605238
ITA,Italy,Europe & Central Asia,High income,2002,23.65045696,24.40746734,17239360005.0,1276770000000.0,22376.2979,21.06669256,2.465323192,55621728398.7296,9.21000003814697,0.253942998968455
ITA,Italy,Europe & Central Asia,High income,2003,22.84665187,23.30219291,19572886734.0,1577620000000.0,27526.32246,20.39928104,2.672555528,63263645220.8156,8.86999988555908,0.138626890776507
ITA,Italy,Europe & Central Asia,High income,2004,23.42050197,24.00982842,20100742902.0,1806540000000.0,31317.20079,20.77603129,2.206736614,62386140318.1329,7.86999988555908,1.42359415817907
ITA,Italy,Europe & Central Asia,High income,2005,24.69991838,24.60109238,36762073075.0,1858220000000.0,32055.09208,20.27948351,1.985292985,65954006492.1648,7.73000001907349,0.817848973650598
ITA,Italy,Europe & Central Asia,High income,2006,26.99469075,26.17348843,56995485107.0,1949550000000.0,33529.7266,20.48806723,2.09084391,75773325816.1903,6.78000020980835,1.79063968081796
ITA,Italy,Europe & Central Asia,High income,2007,27.70041338,27.36104225,65975535145.0,2213100000000.0,37870.74751,20.87527346,1.829741122,94108647218.6732,6.07999992370605,1.48707298036786
ITA,Italy,Europe & Central Asia,High income,2008,27.6301011,26.86277469,-9501579210.0,2408660000000.0,40944.91242,18.99223729,3.347832584,105649105827.66,6.71999979019165,-0.962012840579291
ITA,Italy,Europe & Central Asia,High income,2009,23.01960005,22.39916173,16607196345.0,2199930000000.0,37226.75719,17.6282489,0.774768131,131496916615.743,7.75,-5.2809372082931
ITA,Italy,Europe & Central Asia,High income,2010,26.93213852,25.07404985,9930501391.0,2136100000000.0,36035.645,17.27255327,1.525516021,158478306213.386,8.35999965667725,1.71329583916922
ITA,Italy,Europe & Central Asia,High income,2011,28.27305899,26.87246347,34465481830.0,2294990000000.0,38649.63948,17.64425639,2.780632729,169872360984.741,8.35999965667725,0.707333347034435
ITA,Italy,Europe & Central Asia,High income,2012,27.27547801,28.37924284,34901033.01,2086960000000.0,35051.52127,17.55087771,3.041363332,181670318701.146,10.6499996185303,-2.98090576823772
ITA,Italy,Europe & Central Asia,High income,2013,26.23433632,28.63324308,19531411962.0,2141920000000.0,35560.08141,18.03182182,1.219993423,145724509188.872,12.1499996185303,-1.84106545088248
ITA,Italy,Europe & Central Asia,High income,2014,26.21328696,29.10882819,17032744039.0,2162010000000.0,35565.72138,18.86054852,0.24104743,142756493254.503,12.6800003051758,-0.0045475423638379
ITA,Italy,Europe & Central Asia,High income,2015,26.70219379,29.71598237,13303439230.0,1836640000000.0,30242.38614,18.53172897,0.0387904,130592432979.515,11.8999996185303,0.778304350716581
ITA,Italy,Europe & Central Asia,High income,2016,26.03971207,29.32789075,25656663795.0,1877070000000.0,30960.73151,20.19833285,-0.094016657,135133283786.776,11.6899995803833,1.29346273155907
ITA,Italy,Europe & Central Asia,High income,2017,27.87044263,30.73373332,11138429977.0,1961800000000.0,32406.72032,20.68469514,1.226533166,151120440050.073,11.210000038147,1.66785904106857
ITA,Italy,Europe & Central Asia,High income,2018,28.94999704,31.3535542,44249715319.0,2091930000000.0,34622.16967,21.12883754,1.137487636,152361936421.553,10.6099996566772,0.925810941012742
ITA,Italy,Europe & Central Asia,High income,2019,28.2765605,31.60241973,31185214397.0,2011300000000.0,33673.75096,21.5433856,0.611246944,175397954131.108,9.94999980926514,0.483198316597154
ITA,Italy,Europe & Central Asia,High income,2020,25.84304887,29.44323733,-22090942205.0,1896760000000.0,31911.03579,21.53408627,-0.137707574,210687330553.17,9.15999984741211,-9.03995341122885
ITA,Italy,Europe & Central Asia,High income,2021,30.31331774,32.66980552,18911500067.0,2107700000000.0,35657.49756,23.10512395,1.873783258,227478327159.257,9.5,6.73727712298924
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2000,50.72296035,38.7900457,419600000.0,9005064475.0,3447.303896,16.75970285,8.171083561,1053690047.86883,6.95900011062622,0.87870354796236
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2001,49.26357753,35.56415707,576500000.0,9194717836.0,3502.209311,17.36109399,6.801909308,1900541274.65785,6.91499996185303,1.34492956396697
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2002,49.08480411,32.76195131,443800000.0,9719017926.0,3683.896533,15.97009323,7.076350093,1645099135.07986,6.86800003051758,1.99729094407155
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2003,51.53716185,36.61346899,683500000.0,9430230564.0,3557.198989,17.87397273,10.08695652,1194860262.03599,6.80399990081787,3.66631759279021
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2004,51.77407931,37.54402476,559365888.0,10174664854.0,3819.284231,20.72595897,13.55450237,1846479130.37806,6.80000019073486,1.32372509977827
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2005,55.21465822,35.27323512,637901995.9,11243868486.0,4200.389966,15.02524527,15.05286589,2169806025.78395,6.76700019836426,0.893797935945003
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2006,60.61407356,40.13152526,842342788.3,11930171468.0,4435.56861,17.43627807,8.561064087,2318429013.89466,6.69799995422363,2.89912534958872
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2007,61.51573114,39.72869092,811902426.3,12799593018.0,4738.447175,15.55248179,9.244820673,1878513938.68574,6.67899990081787,1.43195403665118
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2008,71.63409675,41.94330709,1376602630.0,13709402085.0,5056.258245,6.195809898,22.0228385,1772712407.05834,6.67000007629395,-0.811736703280815
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2009,52.40552812,34.47959621,485164640.1,12120460873.0,4452.121812,12.95255981,9.592245989,2075840757.89433,7.30999994277954,-4.3453018579464
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2010,49.58513369,31.33526663,185775630.6,13220556883.0,4835.793638,13.41917951,12.610552,2501094875.87813,7.63000011444092,-1.45714720947502
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2011,53.45320633,30.3686139,172757165.4,14444655300.0,5259.929487,8.583877508,7.555856466,2281909630.03741,8.02999973297119,1.73037626746921
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2012,51.85636689,30.18371146,413333448.1,14807086889.0,5365.242293,11.00568269,6.873977087,1996447947.35127,8.6899995803833,-0.613636039869121
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2013,52.6836888,30.57588318,544747561.8,14264202737.0,5143.721312,11.94109704,9.341500766,1818363782.17835,9.69999980926514,0.5176860128024
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2014,53.48633897,31.2546047,582148741.6,13899228824.0,4991.565519,14.17846826,8.274078862,2473010904.82091,9.05000019073486,0.689822357374339
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2015,46.19585618,29.92166548,924977863.7,14188935948.0,5077.550622,18.2314839,3.691542289,2913835195.89151,8.84200000762939,0.92148712538031
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2016,44.64172141,31.81343755,927976719.0,14077109397.0,5022.704717,21.20671677,2.351021975,3291468022.15921,8.63000011444092,1.37522306445538
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2017,48.86610995,34.65706257,888835228.5,14808989993.0,5273.150744,21.56003392,4.37839865,3781167558.10295,7.40000009536743,0.997123062335191
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2018,51.41405776,38.56384829,774620603.1,15730793853.0,5594.493935,22.2598616,3.736638822,3532039680.05605,5.46999979019165,1.88992368121086
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2019,52.07452689,38.03608075,665415555.0,15830768550.0,5626.171177,22.70625635,3.905100009,3631089258.40452,4.98999977111816,0.892291653822227
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2020,41.77462747,24.08513876,265100553.6,13812425037.0,4897.265897,26.89949301,5.226777793,3938028780.65402,6.5,-10.0
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2021,45.77832327,27.57825281,320480000.0,14657586937.0,5183.581305,33.93172261,5.862782428,4837564537.17809,6.01100015640259,4.60000000000001
JOR,Jordan,Middle East & North Africa,Upper middle income,2000,68.50150866,41.82739594,913258110.0,8460789845.0,1673.358125,22.68658209,0.666880926,3441302675.1737,13.6999998092651,4.24571225194545
JOR,Jordan,Middle East & North Africa,Upper middle income,2001,67.15118563,42.13429294,273628171.3,8975599436.0,1738.342156,20.77775906,1.772204374,3174221852.98524,14.6999998092651,5.26995703719071
JOR,Jordan,Middle East & North Africa,Upper middle income,2002,66.61760377,47.42125405,238222874.7,9582510578.0,1816.406493,25.24728161,1.83299389,4116412745.00553,15.3000001907349,5.78380842186419
JOR,Jordan,Middle East & North Africa,Upper middle income,2003,68.33455531,47.37227994,546967559.9,10195627645.0,1889.437839,32.59507242,1.63,5365764578.60337,14.5,4.16166731851561
JOR,Jordan,Middle East & North Africa,Upper middle income,2004,82.43211509,52.18949684,936812411.8,11411706629.0,2062.69597,27.72373902,3.361868215,5446636728.33555,14.5780000686646,8.56721461710247
JOR,Jordan,Middle East & North Africa,Upper middle income,2005,94.20431119,52.70458008,1984485190.0,12588998590.0,2216.945182,16.1120821,3.493685346,5461160795.78652,14.8000001907349,8.14659474098443
